Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,gpt_point,predicted_score
31121,US,"While tart red-cherry and red-apple notes are pleasant, there's an earthiness that persists throughout this dry Merlot ros茅. It's light in body with a tangy finish.",Dry,85,22,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Harbes Family Vineyard 2015 Dry Ros茅 (North Fork of Long Island),Ros茅,Harbes Family Vineyard,85,86
77825,US,"The nose on this bottling by Doug Margerum shows a strong herbal backbone against a dense fruit core on the nose, with dried sage, bay leaf, black currant, blackberry and wet-asphalt aromas. The tightly wound palate combines graphite, charred beef, elderberry, black pepper, asphalt and the slightest touch of vanilla bean. These components present tremendous potential for tertiary flavor development, so drink 2018鈥?028.",Black Oak Vineyard,91,40,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Margerum 2013 Black Oak Vineyard Syrah (Santa Barbara County),Syrah,Margerum,93,92
58382,US,"The winery initially produced Cabernet, a fact fans of its white wines might not know. This vintage offers 83% Cabernet Sauvignon blended with 11% Cabernet Franc and 6% Petit Verdot. Puckering in tannin, it offers faint mint and high-toned black cherry, the finish ripe and vanilla-sweet.",,85,50,California,Napa Valley,Napa,Virginie Boone,@vboone,Rombauer 2012 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Rombauer,88,87
3802,US,"Just a smidge over the edge into off dry, this is a big, juicy wine with a luscious mix of tropical candy fruit flavors. It's like tasting an entire roll of tropical Life Savers all in a glass. The residual sugar is offset with balancing acidity, and it's a versatile wine that can accompany a wide range of slightly spicy foods.",,88,12,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine聽,Mercer 2013 Riesling (Yakima Valley),Riesling,Mercer,92,89
14209,US,"This tasty effort has very tart red fruit set in sharp acids, with highlights of spices and seeds. Still quite young, with the acidity and structure to improve over the next few years.",,89,28,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine聽,Watermill 2007 Tempranillo (Columbia Valley (WA)),Tempranillo,Watermill,87,87
116789,US,"This is a wine to cellar. It's just too hard in tannins now to perform well, even though it has very deep and impressive flavors, such as crushed blackberries and cherries, cassis, violets, anise, dark chocolate and cedar. Shows a great return to form after a few under-performing years. Best after 2010.",Reserve,92,65,California,Napa Valley,Napa,,,Sterling 2005 Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Sterling,88,91
72628,US,"Lots of inky, jammy aromas of black fruit set up the red-fruit palate that is covered with a blanket of powerful oak. Not a light-hearted cuv茅e; rather it's drying, concentrated and strong. With a few years of aging it could show additional subtleties.",Gemstone Vineyard,90,75,California,Napa Valley,Napa,,,Livingston Moffett 1997 Gemstone Vineyard Red (Napa Valley),Bordeaux-style Red Blend,Livingston Moffett,88,89
64728,US,"This wine from a family-owned and -run vineyard in the sweet spot of the appellation is shy at first on the nose, eventually offering fresh lime peel and white rock aromas. It's rather straight ahead on the palate, with lemon juice, nectarine and yellow apple flavors.",Boekenoogen,89,34,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Boekenoogen 2013 Boekenoogen Chardonnay (Santa Lucia Highlands),Chardonnay,Boekenoogen,88,87
26825,US,"This intensely aromatic, off-dry Riesling jumps from the glass with a heady bouquet of flowers and tropical fruit. On the palate, flavors of peach and blossom are highlighted with brisk lemon-lime acidity. Pretty and pleasing, it finishes with a lacy sweetness and just a hint of fresh herbs.",Estate Bottled,87,17,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Pindar Vineyards 2012 Estate Bottled Riesling (North Fork of Long Island),Riesling,Pindar Vineyards,92,89
127605,US,"Rough and earthy, it has some well-developed berry-fruit flavors. High acidity scours the mouth. A serviceable wine, dry and austere, with rasping tannins that aren't likely to soften with age.",,83,25,California,Sonoma County,Sonoma,,,Paradise Ridge 1999 Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Paradise Ridge,85,83
79655,US,"This coastal wine hails from two sites, including the Gloria Vineyard in Sebastopol, and Hummingbird Hill in the Petaluma Gap. It stays true to form in its light approach and high-toned acidity. Earthy, light in color and bristling in black tea, cranberry and pomegranate, it's lightly spiced in cardamom.",,91,33,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Cellars 33 2014 Pinot Noir (Sonoma Coast),Pinot Noir,Cellars 33,88,90
49146,US,"Quite light in both aroma and flavor, this hits the palate softly, with tart, thin fruit and a jarring, somewhat plastic note that persists into the finish. There's a hint of chocolate, but not much going on here.",,84,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine聽,Torii Mor 2008 Pinot Noir (Willamette Valley),Pinot Noir,Torii Mor,75,82
44779,US,"Fans of unoaked wine should look elsewhere. This is a sophisticated but showy wine matured in 100% new Hungarian oak barrels. It has lots to enjoy from the seductive aromas of melted butter and toasted almonds to the rich mouthfeel, ripe fruit flavors and extended, creamy-tasting finish.",Boon's Fly Hill Estate Grown,93,50,California,Carneros,Napa-Sonoma,Jim Gordon,@gordone_cellars,Poseidon 2014 Boon's Fly Hill Estate Grown Chardonnay (Carneros),Chardonnay,Poseidon,93,92
9082,US,"The 2015 vintage is a strong one for Woodbridge. Ripe fruit tones, bright acidity and lightly mouth-puckering tannins underpin red cherry, clove and blackberry flavors, while the texture is mouthfilling. It's a treat to find an inexpensive wine with such good backbone.",,89,8,California,California,California Other,Jim Gordon,@gordone_cellars,Woodbridge by Robert Mondavi 2015 Pinot Noir (California),Pinot Noir,Woodbridge by Robert Mondavi,89,90
33411,US,"This wine is a blend of 40% each Mourv猫dre and Syrah along with 15% Petite Sirah and 5% Viognier. Aromas of orange zest, flowers, raw meat and peppery spices lead to a soft palate, full of citrus flavors that seem a bit out of balance but that still provide intrigue.",Harvest Moon,88,20,Idaho,,,Sean P. Sullivan,@wawinereport,Williamson Vineyard 2012 Harvest Moon Red,Red Blend,Williamson Vineyard,88,85
59917,US,"Fragrant and young, this Cab bursts with juicy berry fruit flavors. Brambly raspberry, a whiff of mint, plenty of cassis and a dusting of spice all combine in a well-structured wine ready for the table. Firm and supported with mineral-soaked acids, this has the texture, tannins and push-through to age gracefully, though it's perfectly ready right now.",,92,29,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine聽,Amavi 2011 Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,Amavi,92,90
123462,US,"This is a heavy, dull Petite Sirah. It tastes like the raspberry filling from a candy bar you buy at 7-Eleven.",Estate,81,26,California,Paso Robles,Central Coast,,,San Marcos Creek 2008 Estate Petite Sirah (Paso Robles),Petite Sirah,San Marcos Creek,82,83
120095,US,"The elegant and inviting nose of this single-vineyard expression shows plum, just-ripe cherry, pomegranate and red-rose petals on the alluring nose. Rose hips, mulberry and red plum show on the sip, which also carries an exotic spice profile with hints of both cardamom and coriander.",Garey Vineyard,94,46,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Rideau 2015 Garey Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Rideau,92,91
69255,US,"This has a dry finish with modest alcohol, and its emphasis is on phenolic flavors rather than the usual floral-perfumed aromas that characterize most versions of the grape. Here you'll find lemon rind, pineapple and tart, mineral-soaked acids. It's a fine match for white fish, shellfish, scallops or oysters.",Gloria Anne,88,15,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine聽,Abiqua Wind 2015 Gloria Anne Gew眉rztraminer (Willamette Valley),Gew眉rztraminer,Abiqua Wind,88,87
79197,US,"This seems like a warm-climate bottling, showing lots of tar, beef char and deep black fruit on the nose. The palate is thick with sticky tannins, though the overall mouthfeel is soft. Flavors of blackberries and roast beef ensue.",Winemakers Reserve,87,30,California,Temecula Valley,South Coast,Matt Kettmann,@mattkettmann,Callaway 2012 Winemakers Reserve Cabernet Sauvignon (Temecula Valley),Cabernet Sauvignon,Callaway,87,87
110234,US,"Overly sweet and lacking in vibrant acidity, this Cab has candied flavors of cherries and raspberries. It's a clean, simple wine for drinking now.",Estate,84,80,California,Oakville,Napa,,,Cosentino 2005 Estate Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Cosentino,85,83
103005,US,"A brooding note of espresso jumps from the glass and conceals any fruit that sits below. Formidable tannins would serve as a great complement to grilled game. Flavors of espresso, chocolate and licorice dominate the palate.",Carter Mountain,85,30,Virginia,Virginia,,,,Cooper Vineyards 2010 Carter Mountain Cabernet Sauvignon (Virginia),Cabernet Sauvignon,Cooper Vineyards,87,92
104091,US,"Brooding aromas of spice box, herb, purple fruit and wood spice are followed by medium-bodied cranberry flavors. The tannins bring a sense of astringency, requiring some time in the cellar to (hopefully?) soften.",Phinny Hill Vineyard,87,45,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Tertulia 2012 Phinny Hill Vineyard Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,Tertulia,88,86
90070,US,"From one of the best Zinfandel producers in Napa Valley comes this likeable, balanced bottling. It's rich and spicy and succulent, yet complex and authoritative, and should develop over several years. Shows Zin's briary, crushed wild berry and anise character, with impeccable balance and finesse.",Blocks 7 & 22,90,30,California,Napa Valley,Napa,,,Hendry 2006 Blocks 7 & 22 Zinfandel (Napa Valley),Zinfandel,Hendry,92,94
57490,US,"Young and spicy, this easy-drinking Pinot Gris still shows some bite and some bitterness, perhaps from skin contact. Give it a little more bottle age, and drink it chilled, to bring out the tart fruit and cut the phenolics.",,86,19,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine聽,Corvallis Cellars 2013 Pinot Gris (Oregon),Pinot Gris,Corvallis Cellars,88,86
126826,US,"A blend of two-thirds Chardonnay and one-third Pinot Noir, this emits an inviting whiff of caramel apple. On the palate, the frothy mousse is dry and balanced.",Brut Excellence,90,20,California,Mendocino County,,Virginie Boone,@vboone,Scharffenberger NV Brut Excellence Sparkling (Mendocino County),Sparkling Blend,Scharffenberger,90,90
7285,US,"Tropical vanilla and pineapple notes provide this full-bodied wine with voluptuous fruit and texture. That ripeness finds its equilibrium on the midpalate, settling down into lemon peel and quince highlights that finish bright.",Las Amigas Partners Vineyard,90,45,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Sleeping Giant 2014 Las Amigas Partners Vineyard Chardonnay (Carneros),Chardonnay,Sleeping Giant,90,92
11103,US,"Starts off with rich, fragrant aromas of ripe peaches, mangos and flowers, with vanilla and buttery-oaky notes. There's lots of buttercream in the mouth, along with ripe, forward tropical fruit and spice flavors and a high acidity level that creates a searing, mouthwatering quality. Good stuff.",,91,25,California,Carneros,Napa-Sonoma,,,Etude 1998 Pinot Blanc (Carneros),Pinot Blanc,Etude,91,89
38149,US,"Quite dark in the glass, this blend of 78% Cabernet Sauvignon, 12% Cabernet Franc, 6% Petit Verdot and 4% Merlot starts with snappy boysenberry aromas and grows more savory with dust and dried pine needle notes. The palate's acidity is expertly integrated, carrying charred blueberry, minty dill and cocoa flavors.",Alloy,91,38,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Silver Mountain 2010 Alloy Red (Santa Cruz Mountains),Bordeaux-style Red Blend,Silver Mountain,92,92
56472,US,"This 100% Cabernet Sauvignon sees 20 months in 100% French oak, half of it new. This wine has lovely cassis and red cranberry notes at its core, while accents of earth, leather, oak and cedar give it a classic feel. Sizable, dry tannins should integrate with the bright fruit and minerality over time, through 2020.",The Leap Estate Grown,93,85,California,Stags Leap District,Napa,Virginie Boone,@vboone,Stags' Leap Winery 2012 The Leap Estate Grown Cabernet Sauvignon (Stags Leap District),Cabernet Sauvignon,Stags' Leap Winery,94,89
47740,US,"This wine, which is named after vintner Bill Foley's grandma, is quite light in the glass, and shows a lot of florals on the nose, along with strawberry syrup and brown spice. It's a little flat on the palate, yet suggests fresh raspberries and rose petals, proving a nice light and bright sipper that wouldn't overwhelm a fish dish.",Annie Dyer,87,50,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Lincourt 2012 Annie Dyer Pinot Noir (Sta. Rita Hills),Pinot Noir,Lincourt,85,85
73816,US,"Lightly spritzy, grassy and crisp, with melon, pineapple and grapefruit. Is there just a hint of sweetness to cut the grassiness?",,86,7,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine聽,Snoqualmie 2007 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,Snoqualmie,88,88
